ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2016-0060,"MEMORY CORRUPTION in Microsoft Internet Explorer 9 through 11 and Microsoft Edge allows remote attackers to execute arbitrary code or cause a denial of service when visiting a crafted web site. This vulnerability, known as ""Microsoft Browser Memory Corruption Vulnerability,"" is different from other related vulnerabilities such as CVE-2016-0061, CVE-2016-0063, CVE-2016-0067, and CVE-2016-0072. The impact of this vulnerability is the potential execution of arbitrary code or a denial of service due to memory corruption. Attackers can exploit this vulnerability by enticing users to visit a malicious website, leading to the execution of malicious code on the affected system.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0061,"MEMORY CORRUPTION in Microsoft Internet Explorer 9 through 11 and Microsoft Edge causes arbitrary code execution or denial of service when processing a crafted web site. This vulnerability, known as ""Microsoft Browser Memory Corruption Vulnerability"" (CVE-2016-0061), is distinct from other related vulnerabilities. Attackers can exploit this issue by enticing a user to visit a malicious website, leading to potential execution of arbitrary code or crashing the browser, resulting in a denial of service.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0062,"MEMORY CORRUPTION in Microsoft Internet Explorer 11 and Microsoft Edge causes arbitrary code execution or denial of service when visiting a malicious website. This vulnerability allows remote attackers to exploit the browsers, leading to potential system compromise or crashes.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0063,"MEMORY CORRUPTION in Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service when visiting a crafted web site. This vulnerability, known as ""Internet Explorer Memory Corruption Vulnerability,"" affects the mentioned versions of Internet Explorer. Attackers can exploit this vulnerability through a malicious web page, leading to potential execution of arbitrary code or a denial of service condition. This vulnerability is distinct from other related CVEs such as CVE-2016-0060, CVE-2016-0061, CVE-2016-0067, and CVE-2016-0072.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0064,"MEMORY CORRUPTION in Microsoft Internet Explorer 10 causes arbitrary code execution or denial of service when visiting a malicious website. This vulnerability allows remote attackers to exploit the flaw and potentially compromise the affected system. The impact of this vulnerability is significant as it can lead to unauthorized access, data theft, or system instability. Users of Internet Explorer 10 are advised to apply security patches or consider using alternative web browsers to mitigate the risk.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0067,"MEMORY CORRUPTION in Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service when visiting a crafted web site. This vulnerability, known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from other vulnerabilities such as CVE-2016-0060, CVE-2016-0061, CVE-2016-0063, and CVE-2016-0072. The impact of this vulnerability is the potential execution of arbitrary code or a denial of service due to memory corruption. The affected software components are Microsoft Internet Explorer versions 9 through 11. Attackers can exploit this vulnerability by enticing users to visit a malicious website, leading to the execution of arbitrary code or a denial of service.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0068,"Elevation of Privilege vulnerability in Microsoft Internet Explorer 9 through 11 allows remote attackers to bypass the Same Origin Policy. This vulnerability, identified as CVE-2016-0068, enables attackers to elevate their privileges and potentially gain unauthorized access to sensitive information or perform malicious actions on the affected system. The attack vector for this vulnerability is unspecified, making it difficult to determine the exact method used by attackers to exploit the issue. This vulnerability is distinct from CVE-2016-0069.","av: N
ac: H
pr: N
ui: R
s: U
c: H
i: H
a: H",N,H,N,R,U,H,H,H
CVE-2016-0069,"PROBLEM TYPE: Same Origin Policy Bypass in Microsoft Internet Explorer 9 through 11
AFFECTED COMPONENTS: Microsoft Internet Explorer 9 through 11
IMPACT: Remote attackers can bypass the Same Origin Policy
ATTACK VECTOR: Unspecified vectors

DESCRIPTION:
A vulnerability in Microsoft Internet Explorer versions 9 through 11 allows remote attackers to bypass the Same Origin Policy. This vulnerability, known as ""Internet Explorer Elevation of Privilege Vulnerability"" (CVE-2016-0069), enables attackers to circumvent the security restrictions imposed by the Same Origin Policy. By exploiting unspecified vectors, attackers can potentially gain elevated privileges and access sensitive information on the affected system. This vulnerability poses a significant risk as it could be leveraged by malicious actors to launch various types of attacks, compromising the confidentiality and integrity of data. It is important for users to apply security patches and updates provided by Microsoft to mitigate the risk associated with this vulnerability.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: N",N,L,N,N,U,H,H,N
CVE-2016-0070,"Windows Kernel Local Elevation of Privilege Vulnerability in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold, 1511, and 1607 allows local users to gain privileges via a crafted application that makes an API call to access sensitive information in the registry. This vulnerability is categorized as a local elevation of privilege attack, impacting the kernel of the affected Windows operating systems. Attackers can exploit this vulnerability by running a specially crafted application on the target system, allowing them to escalate their privileges and potentially gain unauthorized access to sensitive information.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2016-0071,MEMORY CORRUPTION in Microsoft Internet Explorer 9 causes arbitrary code execution or denial of service when visiting a malicious website. This vulnerability affects the Internet Explorer software component and can be exploited remotely.,"av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0072,"MEMORY CORRUPTION in Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service when visiting a crafted web site. This vulnerability, known as ""Internet Explorer Memory Corruption Vulnerability,"" is different from other related vulnerabilities such as CVE-2016-0060, CVE-2016-0061, CVE-2016-0063, and CVE-2016-0067. The impact of this vulnerability is the potential execution of arbitrary code or a denial of service due to memory corruption. Attackers can exploit this vulnerability by enticing users to visit a malicious website, leading to the execution of malicious code on the victim's system.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0073,"KERNEL LOCAL ELEVATION OF PRIVILEGE vulnerability in Microsoft Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold, 1511, and 1607 allows local users to gain privileges. This vulnerability occurs when a crafted application makes an API call to access sensitive information in the registry. The impact of this vulnerability is that local users can escalate their privileges on the affected systems. The attack vector involves exploiting the vulnerability through a specially crafted application.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2016-0075,"KERNEL LOCAL ELEVATION OF PRIVILEGE vulnerability in Microsoft Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold, 1511, and 1607 allows local users to gain privileges when a crafted application makes an API call to access sensitive information in the registry. This vulnerability can be exploited by attackers to escalate their privileges on the affected systems.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2016-0077,"Microsoft Browser Spoofing Vulnerability in Microsoft Internet Explorer 9 through 11 and Microsoft Edge allows remote attackers to spoof web sites by misparsing HTTP responses. This vulnerability occurs when the affected browsers incorrectly interpret HTTP responses, leading to the spoofing of legitimate websites via a crafted URL. This type of attack can have a significant impact as it can deceive users into visiting malicious websites that appear to be legitimate. The affected software components include Microsoft Internet Explorer versions 9 through 11 and Microsoft Edge. The attack vector for this vulnerability involves a remote attacker sending a specially crafted URL to a user, tricking them into believing they are accessing a trusted website when in reality they are being directed to a malicious site.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2016-0079,"KERNEL LOCAL ELEVATION OF PRIVILEGE vulnerability in Microsoft Windows 10 Gold, 1511, and 1607 allows local users to gain privileges via a crafted application that makes an API call to access sensitive information in the registry. This vulnerability can be exploited by attackers to escalate their privileges on the system, potentially leading to unauthorized access to sensitive data or the ability to execute malicious code. The affected software components are the Windows kernel in the mentioned versions of Windows. The attack vector involves a local user running a specially crafted application that leverages the vulnerability to access sensitive information in the registry, ultimately leading to privilege escalation.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
CVE-2016-0080,"ASLR BYPASS in Microsoft Edge window-message dispatch operations causes bypass of ASLR protection mechanism when visiting a crafted web site. This vulnerability allows remote attackers to potentially execute arbitrary code on the affected system, compromising its security. The software component affected is Microsoft Edge browser. The attack vector involves luring a user to visit a malicious website that exploits the mishandling of exceptions during window-message dispatch operations in Microsoft Edge.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0084,MEMORY CORRUPTION in Microsoft Edge causes arbitrary code execution or denial of service when visiting a crafted web site. This vulnerability affects Microsoft Edge browser. Attackers can exploit this vulnerability through a web site to execute arbitrary code or disrupt the normal operation of the browser.,"av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",N,L,N,R,U,H,H,H
CVE-2016-0087,"Elevation of Privilege vulnerability in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 due to improper handle validation. Local users can exploit this vulnerability via a crafted application to gain elevated privileges. This could result in unauthorized access to sensitive information, execution of arbitrary code, or other malicious activities.","av: L
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: H",L,L,N,R,U,H,H,H
CVE-2016-0088,"REMOTE CODE EXECUTION in Hyper-V in Microsoft Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 causes arbitrary code execution on the host OS when a guest OS user runs a crafted application. This vulnerability allows attackers to execute malicious code on the host OS, potentially leading to unauthorized access, data theft, or system compromise. The affected software components include Hyper-V in the mentioned versions of Microsoft Windows. The attack vector involves a guest OS user running a specially crafted application within the Hyper-V environment.","av: N
ac: L
pr: H
ui: R
s: U
c: H
i: H
a: H",N,L,H,R,U,H,H,H
CVE-2016-0089,"Information disclosure vulnerability in Hyper-V in Microsoft Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 allows guest OS users to obtain sensitive information from host OS memory via a crafted application. This vulnerability can be exploited by attackers to access confidential data stored in the host OS memory, potentially leading to unauthorized access to sensitive information. The affected software components include Hyper-V in the mentioned Windows operating systems. Attackers can exploit this vulnerability by running a specially crafted application within the guest OS, allowing them to retrieve sensitive information from the host OS memory.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",L,L,N,N,U,H,N,N
CVE-2016-0090,"INFORMATION DISCLOSURE in Hyper-V in Microsoft Windows 8.1, Windows Server 2012 R2, and Windows 10 causes sensitive information leakage from host OS memory when exploited by a crafted application. This vulnerability allows guest OS users to access confidential data from the host OS. The attack vector involves a malicious application running within the guest OS.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: N
a: N",L,L,N,N,U,H,N,N
