ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2016-0073,"A Local Elevation of Privilege vulnerability in the kernel of Microsoft Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold, 1511, and 1607 causes unauthorized access and potential control when a crafted application makes an API call to access sensitive information in the registry. This is a different vulnerability than CVE-2016-0075, also known as ""Windows Kernel Local Elevation of Privilege Vulnerability"".","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0075,"A Local Elevation of Privilege vulnerability in the kernel of Microsoft Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold, 1511, and 1607 allows local users to gain unauthorized access and privileges when a crafted application makes an API call to access sensitive information in the registry. This vulnerability, also known as ""Windows Kernel Local Elevation of Privilege Vulnerability,"" is different from CVE-2016-0073. The impact of this vulnerability is significant as it can potentially allow malicious users to gain control over the affected systems.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0077,"Misinterpretation of HTTP responses in Microsoft Internet Explorer versions 9 through 11 and Microsoft Edge causes website spoofing when a crafted URL is used by remote attackers, also known as ""Microsoft Browser Spoofing Vulnerability.""","av: N, ac: L, pr: N, ui: R, s: U, c: L, i: H, a: N",N,L,N,R,U,L,H,N
CVE-2016-0079,"A Local Elevation of Privilege vulnerability in the kernel of Microsoft Windows 10 Gold, 1511, and 1607 causes unauthorized users to gain privileges when a crafted application makes an API call to access sensitive information in the registry, also known as ""Windows Kernel Local Elevation of Privilege Vulnerability.""","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0080,"Exception mishandling in Microsoft Edge during window-message dispatch operations causes bypass of the ASLR protection mechanism when a crafted website is used as an attack vector. This vulnerability, known as ""Microsoft Edge ASLR Bypass"" (CVE-2016-0080), allows remote attackers to compromise the system's security.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0084,"Memory Corruption problem in Microsoft Edge causes execution of arbitrary code or a denial of service when a remote attacker uses a crafted website as an attack vector, also known as ""Microsoft Edge Memory Corruption Vulnerability"".","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0087,"Improper validation of handles in Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 causes elevation of privilege when a crafted application is executed by local users, known as ""Windows Elevation of Privilege Vulnerability.""","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0088,"Remote Code Execution vulnerability in Hyper-V component of Microsoft Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 allows guest OS users to execute arbitrary code on the host OS when a crafted application is used. This is also known as ""Hyper-V Remote Code Execution Vulnerability"". The impact of this vulnerability is that it allows unauthorized modification and control of data, potentially compromising the security of the host OS.","av: L, ac: L, pr: L, ui: N, s: C, c: H, i: H, a: H",L,L,L,N,C,H,H,H
CVE-2016-0089,"An Information Disclosure Vulnerability in Hyper-V of Microsoft Windows 8.1, Windows Server 2012 Gold and R2, and Windows 10 causes sensitive information from the host OS memory to be accessible when a guest OS user runs a crafted application. This attack vector, also known as ""Hyper-V Information Disclosure Vulnerability,"" allows unauthorized access to confidential data, potentially compromising system security.","av: L, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",L,L,N,N,U,H,N,N
CVE-2016-0090,"An Information Disclosure Vulnerability in Hyper-V of Microsoft Windows 8.1, Windows Server 2012 R2, and Windows 10 causes sensitive information from the host OS memory to be accessible when a guest OS user runs a crafted application. This is also known as ""Hyper-V Information Disclosure Vulnerability.""","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: N, a: N",L,L,N,R,U,H,N,N
CVE-2016-0091,"The Remote Code Execution vulnerability in the Object Linking and Embedding (OLE) component of Microsoft Windows versions including Vista SP2, Server 2008 SP2 and R2 SP1, 7 SP1, 8.1, Server 2012 Gold and R2, RT 8.1, and 10 Gold and 1511, allows attackers to execute arbitrary code. This impact occurs when a maliciously crafted file is used as an attack vector. This vulnerability, also known as ""Windows OLE Memory Remote Code Execution Vulnerability,"" is distinct from CVE-2016-0092.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2016-0092,"Remote Code Execution vulnerability in OLE component of Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows attackers to execute arbitrary code when a crafted file is processed, leading to potential system compromise. This vulnerability, also known as ""Windows OLE Memory Remote Code Execution Vulnerability,"" is distinct from CVE-2016-0091.","av: L, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",L,L,N,N,U,H,H,H
CVE-2016-0093,"An Elevation of Privilege vulnerability in the kernel-mode driver of Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows local users to gain unauthorized access and privileges when a specially crafted application is executed. This vulnerability, also known as ""Win32k Elevation of Privilege Vulnerability,"" is distinct from CVE-2016-0094, CVE-2016-0095, and CVE-2016-0096.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0094,"An Elevation of Privilege vulnerability in the kernel-mode driver of Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows local users to gain unauthorized access and privileges when a specially crafted application is executed. This vulnerability, also known as ""Win32k Elevation of Privilege Vulnerability,"" is distinct from CVE-2016-0093, CVE-2016-0095, and CVE-2016-0096.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0095,"An Elevation of Privilege vulnerability in the kernel-mode driver of Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows local users to gain unauthorized privileges when a specially crafted application is executed. This vulnerability, also known as ""Win32k Elevation of Privilege Vulnerability,"" is distinct from CVE-2016-0093, CVE-2016-0094, and CVE-2016-0096.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0096,"An Elevation of Privilege vulnerability in the kernel-mode driver of Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows local users to gain unauthorized privileges when a crafted application is executed. This vulnerability, also known as ""Win32k Elevation of Privilege Vulnerability,"" is distinct from CVE-2016-0093, CVE-2016-0094, and CVE-2016-0095.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0098,"Remote Code Execution vulnerability in Microsoft Windows Server 2008 R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 allows attackers to execute arbitrary code when crafted media content is parsed, causing potential system compromise.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2016-0099,"An improper processing of request handles in the Secondary Logon Service of Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 causes an elevation of privilege when a crafted application is used as an attack vector. This vulnerability, known as ""Secondary Logon Elevation of Privilege Vulnerability,"" allows local users to gain unauthorized privileges, impacting the security and integrity of the affected systems.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2016-0100,"Improper handling of library loading in Microsoft Windows Vista SP2 and Server 2008 SP2 causes privilege escalation when a crafted application is executed by local users, also known as ""Library Loading Input Validation Remote Code Execution Vulnerability.""","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",L,L,N,R,U,H,H,H
CVE-2016-0101,"Remote Code Execution vulnerability in Microsoft Windows Server 2008 R2 SP1, Windows 7 SP1, Windows 8.1, Windows Server 2012 Gold and R2, Windows RT 8.1, and Windows 10 Gold and 1511 allows attackers to execute arbitrary code when crafted media content is parsed, causing potential system compromise.","av: L, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",L,L,N,N,U,H,H,H
CVE-2016-0102,"Memory Corruption in Microsoft Internet Explorer 11 and Microsoft Edge causes arbitrary code execution or denial of service when a crafted website is accessed. This vulnerability, also known as ""Microsoft Browser Memory Corruption Vulnerability,"" is distinct from CVE-2016-0103, CVE-2016-0106, CVE-2016-0108, CVE-2016-0109, and CVE-2016-0114. It allows remote attackers to exploit the software components, leading to potential system compromise or service disruption.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0103,"Memory Corruption in Microsoft Internet Explorer 11 causes arbitrary code execution or denial of service when a crafted website is accessed. This vulnerability, also known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from CVE-2016-0102, CVE-2016-0106, CVE-2016-0108, CVE-2016-0109, and CVE-2016-0114. It allows remote attackers to exploit the software and potentially gain unauthorized access or disrupt services.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0105,"Memory Corruption in Microsoft Internet Explorer versions 9 through 11 and Microsoft Edge causes arbitrary code execution or a denial of service when a crafted website is visited. This vulnerability, also known as ""Microsoft Browser Memory Corruption Vulnerability,"" is distinct from CVE-2016-0107, CVE-2016-0111, CVE-2016-0112, and CVE-2016-0113. It allows remote attackers to exploit the software components, leading to potential system compromise or service disruption.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0106,"Memory Corruption in Microsoft Internet Explorer 11 causes arbitrary code execution or denial of service when a crafted website is accessed. This vulnerability, also known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from CVE-2016-0102, CVE-2016-0103, CVE-2016-0108, CVE-2016-0109, and CVE-2016-0114. It allows remote attackers to exploit the software and potentially gain unauthorized access or disrupt services.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0107,"Memory Corruption in Microsoft Internet Explorer versions 9 through 11 causes arbitrary code execution or denial of service when a user visits a crafted web site. This vulnerability, also known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from CVE-2016-0105, CVE-2016-0111, CVE-2016-0112, and CVE-2016-0113.","av: N, ac: H, pr: N, ui: R, s: U, c: H, i: H, a: H",N,H,N,R,U,H,H,H
CVE-2016-0108,"Memory Corruption in Microsoft Internet Explorer 11 causes arbitrary code execution or denial of service when a crafted website is accessed. This vulnerability, also known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from CVE-2016-0102, CVE-2016-0103, CVE-2016-0106, CVE-2016-0109, and CVE-2016-0114. It allows remote attackers to exploit the software and potentially gain unauthorized access or disrupt services.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0109,"Memory Corruption in Microsoft Internet Explorer 11 and Microsoft Edge causes arbitrary code execution or denial of service when a crafted website is accessed. This vulnerability, also known as ""Microsoft Browser Memory Corruption Vulnerability,"" is distinct from CVE-2016-0102, CVE-2016-0103, CVE-2016-0106, CVE-2016-0108, and CVE-2016-0114. It allows remote attackers to exploit the software components, leading to potential system compromise or service disruption.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0110,"Memory Corruption problem in Microsoft Internet Explorer 10 through 11 and Microsoft Edge causes arbitrary code execution or a denial of service when a user visits a crafted web site, aka ""Microsoft Browser Memory Corruption Vulnerability.""","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0111,"Memory Corruption in Microsoft Internet Explorer 9 through 11 and Microsoft Edge causes arbitrary code execution or denial of service when a crafted website is visited. This vulnerability, also known as ""Microsoft Browser Memory Corruption Vulnerability,"" is distinct from CVE-2016-0105, CVE-2016-0107, CVE-2016-0112, and CVE-2016-0113. It allows remote attackers to exploit the system, leading to potential unauthorized access or disruption of services.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: H, a: H",N,L,N,R,U,H,H,H
CVE-2016-0112,"Memory Corruption in Microsoft Internet Explorer versions 9 through 11 causes arbitrary code execution or denial of service when a user visits a crafted web site. This vulnerability, also known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from CVE-2016-0105, CVE-2016-0107, CVE-2016-0111, and CVE-2016-0113. It allows remote attackers to exploit the software and potentially gain unauthorized access or disrupt services.","av: N, ac: H, pr: N, ui: R, s: U, c: H, i: H, a: H",N,H,N,R,U,H,H,H
CVE-2016-0113,"Memory Corruption in Microsoft Internet Explorer versions 9 through 11 causes arbitrary code execution or denial of service when a user visits a crafted website. This vulnerability, also known as ""Internet Explorer Memory Corruption Vulnerability,"" is distinct from CVE-2016-0105, CVE-2016-0107, CVE-2016-0111, and CVE-2016-0112.","av: N, ac: H, pr: N, ui: R, s: U, c: H, i: H, a: H",N,H,N,R,U,H,H,H
